intel/oneapi,2023.2-devel-ubuntu22.04,2023/07/14,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-aikit,2023.2.0-devel-ubuntu22.04,2023/08/09,null,NOT UPDATED,2,8,1,3,0,14
intel/oneapi-basekit,2023.2.1-devel-ubuntu22.04,2023/07/31,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-dlfdkit,2023.1.0-devel-ubuntu22.04,2023/04/03,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-hpckit,2023.2.1-devel-ubuntu22.04,2023/07/31,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-iotkit,2023.2.1-devel-ubuntu22.04,2023/07/31,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-runtime,2023.2-devel-ubuntu22.04,2023/07/14,null,NOT UPDATED,0,5,1,0,0,6
intel/oneapi-vtune,2023.2-devel-ubuntu22.04,2023/07/14,null,NOT UPDATED,0,5,1,0,0,6
intel/opae-nlb-demo,0.28.0,2023/09/22,null,NOT UPDATED,0,0,0,0,0,0
intel/openfl,1.5.1,2023/10/24,null,NOT UPDATED,0,7,0,0,0,7
intel/pccs,v2.4,2023/10/15,null,NOT UPDATED,0,1,0,0,0,1
intel/pilot,1.19.0-intel.0,2023/09/27,null,NOT UPDATED,0,2,0,0,0,2
intel/pmem-csi-driver,v1.1.0,2022/12/19,null,NOT UPDATED,0,0,0,0,0,0
intel/pmem-csi-driver-test,v1.1.0,2022/12/19,null,NOT UPDATED,0,0,0,0,0,0
intel/power-node-agent,v2.3.1,2023/08/28,null,NOT UPDATED,0,0,0,0,0,0
intel/power-node-agent_ocp-4.13,v2.3.1,2023/09/08,null,NOT UPDATED,0,1,0,0,0,1
intel/power-operator,v2.3.1,2023/08/28,null,NOT UPDATED,0,0,0,0,0,0
intel/power-operator_ocp-4.13,v2.3.1,2023/08/29,null,NOT UPDATED,0,1,0,0,0,1
intel/proxyv2,1.19.0-intel.0,2023/09/27,null,NOT UPDATED,0,2,0,0,0,2
intel/python,py310-full,2023/07/25,null,NOT UPDATED,0,4,0,0,0,4
intel/qat-crypto-base,v.0.1.0,2023/01/06,null,NOT UPDATED,0,0,0,0,0,0
intel/query-rest,evi-2.0.0,2022/10/31,null,NOT UPDATED,0,5,0,0,0,5
intel/query-web,evi-2.0.0,2022/10/31,null,NOT UPDATED,0,2,0,0,0,2
intel/rdma_rhel_intel,1.0,2023/04/11,null,NOT UPDATED,0,1,1,0,0,2
intel/recommendation,wide-deep-large-ds-int8-inference,2021/07/24,null,NOT UPDATED,0,0,0,0,0,0
intel/reconfigurable-ri-server,4.0,2022/12/21,null,NOT UPDATED,0,2,-2,0,0,0
intel/reconfigurable-ri-viewer,4.0,2022/12/21,null,NOT UPDATED,0,0,0,0,0,0
intel/rpbs_app,1.0,2023/08/21,null,NOT UPDATED,0,0,0,0,0,0
intel/rpbs_benchmark_service,1.0,2023/08/21,null,NOT UPDATED,0,10,0,0,0,10
intel/rpbs_gpu_telegraf,1.0,2022/11/29,null,NOT UPDATED,0,1,0,0,0,1
intel/rpbs_mips,1.0,2023/03/23,null,NOT UPDATED,1,14,1,0,0,16
intel/rpbs_pipeline_application_web_service,1.0,2023/08/21,null,NOT UPDATED,0,1,0,0,0,1
intel/rpbs_pipeline_builder_micro_frontend,1.0,2023/08/21,null,NOT UPDATED,0,0,0,0,0,0
intel/rpbs_pipeline_management_service,1.1,2023/08/30,null,NOT UPDATED,1,15,1,0,0,17
intel/search-image-by-image,evi-2.0.0,2022/10/31,null,NOT UPDATED,0,6,3,1,0,10
intel/sigopt-controller,2022-11-09a,2022/11/09,null,NOT UPDATED,0,4,-3,0,0,1
intel/smart-city_grafana,2021.4.2,2021/12/14,null,NOT UPDATED,0,0,0,0,0,0
intel/smart-city_solution,2021.4.2,2021/12/14,null,NOT UPDATED,0,0,0,0,0,0
intel/spark,evi-2.0.0,2022/10/31,null,NOT UPDATED,0,2,1,0,0,3
intel/storage-rest,evi-2.0.0,2022/10/31,null,NOT UPDATED,-7,4,0,0,0,-3
intel/tadk-waf,v23.03.0,2023/05/25,null,NOT UPDATED,0,-3,1,0,0,-2
intel/telemetry-aware-scheduling,0.6.0,2023/07/12,null,NOT UPDATED,0,0,0,0,0,0
intel/test-hello-world-2,1.0.1,2022/02/24,null,NOT UPDATED,0,0,0,0,0,0
intel/trusted-attestation-controller,0.4.0,2022/11/08,null,NOT UPDATED,0,2,-2,0,0,0
intel/trusted-certificate-issuer,0.5.0,2023/03/10,null,NOT UPDATED,0,2,0,0,0,2
intel/user-oob-client-for-azure,v0.7,2022/09/13,null,NOT UPDATED,-7,7,0,0,0,0
intel/user-oob-server-app-for-azure,v0.7,2022/09/06,null,NOT UPDATED,-7,7,0,0,0,0
intel/video-analytics-serving,0.7.0,2021/12/07,null,NOT UPDATED,-8,10,0,0,0,2
intel/xfastertransformer,1.0.0,2023/11/07,null,NOT UPDATED,0,5,0,0,0,5
intel/xpumanager,v1.2.13,2023/06/29,null,NOT UPDATED,0,5,0,0,0,5
jetbrains/code-with-me-lobby,1867,2023/01/23,null,NOT UPDATED,0,1,-1,0,0,0
jetbrains/code-with-me-relay,1161,2023/01/23,null,NOT UPDATED,0,0,0,0,0,0
jetbrains/correttowrapper,17.0.5,2023/01/06,null,NOT UPDATED,0,0,0,0,0,0
jetbrains/datalore-agent,2023.5.1,1970/01/01,null,NOT UPDATED,6,11,1,0,0,18
jetbrains/datalore-connection-checker,2022.1.4,1970/01/01,null,NOT UPDATED,1,1,0,0,0,2
jetbrains/datalore-database-command,2023.5.1,1970/01/01,null,NOT UPDATED,0,2,0,0,0,2
jetbrains/datalore-external,2023.5.1,1970/01/01,null,NOT UPDATED,-4,11,0,0,0,7
jetbrains/datalore-introspection,2022.1.4,1970/01/01,null,NOT UPDATED,1,1,0,0,0,2
jetbrains/datalore-postgres,2023.5.1,1970/01/01,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/datalore-server,2023.5.1,2023/10/18,null,NOT UPDATED,0,3,0,0,0,3
jetbrains/datalore-sql-session,2023.3.1,1970/01/01,null,NOT UPDATED,0,2,1,0,0,3
jetbrains/hub,2023.2.20300,2023/11/02,null,NOT UPDATED,0,0,2,0,0,2
jetbrains/intellij-http-client,233.11799.6,2023/11/09,null,NOT UPDATED,0,2,-2,0,0,0
jetbrains/qodana,2022.2-eap,2022/10/26,null,NOT UPDATED,0,5,0,0,0,5
jetbrains/qodana-dotnet,2023.2,2023/09/06,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/qodana-go,2023.2,2023/09/06,null,NOT UPDATED,0,0,4,0,0,4
jetbrains/qodana-js,2023.2,2023/09/06,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/qodana-jvm,2023.2,2023/09/06,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/qodana-jvm-android,2023.2,2023/09/06,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/qodana-jvm-community,2023.2,2023/09/06,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/qodana-php,2023.2,2023/09/06,null,NOT UPDATED,0,0,4,0,0,4
jetbrains/qodana-python,2023.2,2023/09/06,null,NOT UPDATED,0,2,3,0,0,5
jetbrains/qodana-python-community,2023.2,2023/09/06,null,NOT UPDATED,0,2,3,0,0,5
jetbrains/runtime,ubuntu1804_arm64v8_clang,2021/06/22,null,NOT UPDATED,1,-1,-1,0,0,-1
jetbrains/teamcity-agent,2023.05.4,2023/09/19,null,NOT UPDATED,-5,10,0,0,0,5
jetbrains/teamcity-minimal-agent,2023.05.4,2023/09/19,null,NOT UPDATED,-5,7,0,0,0,2
jetbrains/teamcity-server,2023.05.4,2023/09/19,null,NOT UPDATED,-4,11,0,0,0,7
jetbrains/upsource,2020.1.2006,2022/10/28,null,NOT UPDATED,0,1,4,0,0,5
jetbrains/upsource-analyzer,2020.1.1992,2022/03/11,null,NOT UPDATED,0,1,3,0,0,4
jetbrains/upsource-cassandra,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,0,0,0,0
jetbrains/upsource-cluster-init,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/upsource-file-clustering,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/upsource-frontend,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/upsource-opscenter,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/upsource-proxy,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,0,0,0,0
jetbrains/upsource-psi,2017.1.1867,2017/04/05,null,NOT UPDATED,0,0,0,0,0,0
jetbrains/upsource-psi-agent,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/upsource-psi-broker,2020.1.1992,2022/03/11,null,NOT UPDATED,0,0,1,0,0,1
jetbrains/youtrack,2023.2.20316,2023/11/02,null,NOT UPDATED,0,0,2,0,0,2
kasmweb/agent,1.14.0,2023/09/14,null,NOT UPDATED,0,2,0,0,0,2
kasmweb/almalinux-8-desktop,1.14.0,2023/09/14,null,NOT UPDATED,3,92,84,0,0,179
kasmweb/almalinux-9-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/alpine-317-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,4,3,3,0,10
kasmweb/alpine-318-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,5,3,3,0,11
kasmweb/api,1.14.0,2023/09/14,null,NOT UPDATED,0,3,0,0,0,3
kasmweb/atom,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/audacity,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/blender,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/brave,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/centos-7-desktop,1.14.0,2023/09/14,null,NOT UPDATED,4,5,11,0,0,20
kasmweb/chrome,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/chromium,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/core-almalinux-8,1.14.0,2023/09/09,null,NOT UPDATED,3,70,84,0,0,157
kasmweb/core-almalinux-9,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-alpine-317,1.14.0,2023/09/09,null,NOT UPDATED,0,3,-2,0,0,1
kasmweb/core-alpine-318,1.14.0,2023/09/09,null,NOT UPDATED,0,3,-2,0,0,1
kasmweb/core-centos-7,1.14.0,2023/09/09,null,NOT UPDATED,4,1,1,0,0,6
kasmweb/core-cuda-bionic,1.10.0,2022/06/07,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-cuda-focal,1.14.0,2023/09/09,null,NOT UPDATED,-5,26,0,0,0,21
kasmweb/core-debian-bookworm,1.14.0,2023/09/09,null,NOT UPDATED,5,3,6,-1,1,14
kasmweb/core-debian-bullseye,1.14.0,2023/09/09,null,NOT UPDATED,5,2,7,-1,1,14
kasmweb/core-fedora-37,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-fedora-38,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-kali-rolling,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-nvidia-focal,develop-rolling,2022/05/13,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/core-opensuse-15,1.14.0,2023/09/09,null,NOT UPDATED,0,3,5,0,0,8
kasmweb/core-oracle-7,1.14.0,2023/09/09,null,NOT UPDATED,0,0,-1,0,0,-1
kasmweb/core-oracle-8,1.14.0,2023/09/09,null,NOT UPDATED,3,56,81,0,0,140
kasmweb/core-oracle-9,1.14.0,2023/09/09,null,NOT UPDATED,1,-1,0,0,0,0
kasmweb/core-parrotos-5,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-remnux-bionic,1.12.0,2022/12/01,null,NOT UPDATED,2,4,0,0,0,6
kasmweb/core-remnux-focal,1.13.1,2023/06/06,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/core-rockylinux-8,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-rockylinux-9,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-ubuntu-bionic,1.14.0,2023/09/09,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/core-ubuntu-focal,1.14.0,2023/09/09,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/core-ubuntu-jammy,1.14.0,2023/09/09,null,NOT UPDATED,1,26,0,0,0,27
kasmweb/debian-bookworm-desktop,1.14.0,2023/09/14,null,NOT UPDATED,5,4,12,-1,1,21
kasmweb/debian-bullseye-desktop,1.14.0,2023/09/14,null,NOT UPDATED,5,4,12,-1,1,21
kasmweb/deluge,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/desktop,1.14.0,2023/09/14,null,NOT UPDATED,-5,40,0,0,0,35
kasmweb/desktop-deluxe,1.14.0,2023/09/14,null,NOT UPDATED,-6,41,0,0,0,35
kasmweb/discord,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/doom,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/edge,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/fedora-37-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/fedora-38-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/filezilla,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/firefox,1.14.0,2023/09/14,null,NOT UPDATED,-5,40,0,0,0,35
kasmweb/forward-proxy,1.0.0,2023/08/08,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/gimp,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/hunchly,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/inkscape,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/insomnia,1.14.0,2023/09/14,null,NOT UPDATED,1,26,0,0,0,27
kasmweb/java-dev,1.14.0,2023/09/14,null,NOT UPDATED,-5,41,0,0,0,36
kasmweb/kali-rolling-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/kasm-guac,1.14.0,2023/08/19,null,NOT UPDATED,-4,5,0,0,0,1
kasmweb/libre-office,1.14.0,2023/09/14,null,NOT UPDATED,-4,30,0,0,0,26
kasmweb/maltego,1.14.0,2023/09/14,null,NOT UPDATED,-4,40,0,0,0,36
kasmweb/manager,1.14.0,2023/09/14,null,NOT UPDATED,0,3,0,0,0,3
kasmweb/minetest,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/nginx,1.25.1,2023/06/16,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/only-office,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/opensuse-15-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,15,7,0,0,22
kasmweb/oracle-7-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,13,0,0,13
kasmweb/oracle-8-desktop,1.14.0,2023/09/14,null,NOT UPDATED,4,82,81,0,0,167
kasmweb/oracle-9-desktop,1.14.0,2023/09/14,null,NOT UPDATED,8,-8,0,0,0,0
kasmweb/parrotos-5-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/pinta,1.14.0,2023/09/14,null,NOT UPDATED,-4,30,0,0,0,26
kasmweb/postgres,1.12.0,2022/12/12,null,NOT UPDATED,0,2,-2,0,0,0
kasmweb/postman,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/qbittorrent,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/redirector,1.0.0,2019/06/02,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/remmina,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/remnux-focal-desktop,1.14.0,2023/09/14,null,NOT UPDATED,-5,43,2,0,0,40
kasmweb/retroarch,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/rockylinux-8-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/rockylinux-9-desktop,1.14.0,2023/09/14,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/share,1.14.0,2023/09/14,null,NOT UPDATED,0,3,0,0,0,3
kasmweb/signal,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/slack,1.10.0,2021/11/16,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/steam,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/sublime-text,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/super-tux-kart,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/teams,1.12.0,2022/12/01,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/telegram,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/terminal,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/thunderbird,1.14.0,2023/09/14,null,NOT UPDATED,-5,40,0,0,0,35
kasmweb/tor-browser,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/tracelabs,1.14.0,2023/09/14,null,NOT UPDATED,0,1,0,0,0,1
kasmweb/ubuntu-bionic-desktop,1.10.0,2021/11/16,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/ubuntu-bionic-dind,develop-rolling,2022/03/18,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/ubuntu-bionic-dind-rootless,develop-rolling,2022/03/18,null,NOT UPDATED,0,0,0,0,0,0
kasmweb/ubuntu-focal-desktop,1.14.0,2023/09/14,null,NOT UPDATED,-6,51,0,0,0,45
kasmweb/ubuntu-focal-desktop-vpn,x86_64-develop,2023/11/17,null,NOT UPDATED,-5,51,0,0,0,46
kasmweb/ubuntu-focal-dind,1.14.0,2023/09/14,null,NOT UPDATED,-6,31,0,0,0,25
kasmweb/ubuntu-focal-dind-rootless,1.14.0,2023/09/14,null,NOT UPDATED,-6,31,0,0,0,25
kasmweb/ubuntu-jammy-desktop,1.14.0,2023/09/14,null,NOT UPDATED,1,35,1,0,0,37
kasmweb/ubuntu-jammy-dind,1.14.0,2023/09/14,null,NOT UPDATED,1,25,1,0,0,27
kasmweb/ubuntu-jammy-dind-rootless,1.14.0,2023/09/14,null,NOT UPDATED,1,25,1,0,0,27
kasmweb/unityhub,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/vivaldi,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/vlc,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/vmware-horizon,1.11.0,2022/07/06,null,NOT UPDATED,-5,30,0,0,0,25
kasmweb/vs-code,1.14.0,2023/09/14,null,NOT UPDATED,-6,31,0,0,0,25
kasmweb/workspaces,1.14.0,2023/09/18,null,NOT UPDATED,0,6,0,0,0,6
kasmweb/zoom,1.14.0,2023/09/14,null,NOT UPDATED,-5,30,0,0,0,25
kong/blog,mockbin-traffic-mirror-v2,2022/11/11,null,NOT UPDATED,0,2,-2,0,0,0
kong/cloudtrail-integration,1.0.0,2023/02/06,null,NOT UPDATED,0,0,0,0,0,0
kong/deck,v1.29.2,2023/11/08,null,NOT UPDATED,0,2,-2,0,0,0
kong/fpm,0.8.1,2023/03/01,null,NOT UPDATED,3,5,6,0,0,14
kong/gateway-operator,20231115,2023/11/15,null,NOT UPDATED,0,0,0,0,0,0
kong/go-echo,0.4.0,2023/10/25,null,NOT UPDATED,0,0,0,0,0,0
kong/go-plugin-tool,47123c5-alpine-latest,2020/05/22,null,NOT UPDATED,0,0,0,0,0,0
kong/httpbin,0.1.0,2022/06/23,null,NOT UPDATED,-7,8,0,0,0,1
kong/immunity,4.2.0,2021/08/03,null,NOT UPDATED,0,1,-1,0,0,0
kong/incubator,gateway-wasmtime-3.0.0.0,2022/09/23,null,NOT UPDATED,0,1,0,0,0,1
kong/inso,2023.5.8,2023/09/07,null,NOT UPDATED,0,2,-2,0,0,0
kong/jenkins,1.2.31,2023/06/05,null,NOT UPDATED,0,1,3,0,0,4
kong/kced,v0.1.16,2023/06/26,null,NOT UPDATED,0,0,0,0,0,0
kong/koko,v0.1.0,2022/09/27,null,NOT UPDATED,0,2,-2,0,0,0
kong/kong,20231115,2023/11/15,null,NOT UPDATED,0,4,0,0,0,4
kong/kong-build-tools,rpm-1.8.3,2023/02/16,null,NOT UPDATED,1,-2,0,0,0,-1
kong/kong-gateway,3.5.0.0,2023/11/07,null,NOT UPDATED,0,5,0,0,0,5
kong/kong-gateway-dev,20231113-2,2023/11/13,null,NOT UPDATED,0,5,0,0,0,5
kong/kong-mesh-ecs-controller,0.1.0,2022/02/16,null,NOT UPDATED,0,2,-2,0,0,0
kong/kong-operator,v0.9.0,2021/10/13,null,NOT UPDATED,0,1,0,0,0,1
kong/konnect-migration,debug,2022/10/12,null,NOT UPDATED,0,1,0,0,0,1
kong/kubernetes-ingress-controller,3.0,2023/11/03,2023/11/22,IMAGE UPDATED,0,0,0,0,0,0
kong/kuma-cni,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kong/kuma-cp,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kong/kuma-dp,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kong/kuma-init,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kong/kuma-prometheus-sd,1.9.8,2023/07/28,null,NOT UPDATED,0,2,-2,0,0,0
kong/kumactl,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kong/nightly-ingress-controller,2023-11-15,2023/11/15,null,NOT UPDATED,0,0,0,0,0,0
kong/pulp-api,1.1.38,2022/08/24,null,NOT UPDATED,2,2,0,0,0,4
kong/pulp-content,1.1.38,2022/08/24,null,NOT UPDATED,2,2,0,0,0,4
kong/pulp-core,1.1.38,2022/08/24,null,NOT UPDATED,2,2,0,0,0,4
kong/pulp-resource-manager,1.1.38,2022/08/24,null,NOT UPDATED,2,2,0,0,0,4
kong/pulp-worker,1.1.38,2022/08/24,null,NOT UPDATED,2,2,0,0,0,4
kong/release-script,1.28.0,2023/11/14,null,NOT UPDATED,0,2,-2,0,0,0
kong/statsd-exporter,0.3.1,2020/04/20,null,NOT UPDATED,0,0,0,0,0,0
kong/statsd-exporter-advanced,0.3.1,2020/04/20,null,NOT UPDATED,0,0,0,0,0,0
kong/ubi-kuma-cni,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kong/ubi-kuma-cp,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kong/ubi-kuma-dp,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kong/ubi-kuma-init,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kong/ubi-kuma-prometheus-sd,1.9.8,2023/07/28,null,NOT UPDATED,0,1,0,0,0,1
kong/ubi-kumactl,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kumahq/install-cni,0.0.10,2022/05/19,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kubectl,v1.20.15,2022/04/22,null,NOT UPDATED,0,2,-2,0,0,0
kumahq/kuma-cni,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kuma-cp,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kuma-demo,latest-arm64,2022/05/26,null,NOT UPDATED,0,2,-2,0,0,0
kumahq/kuma-dp,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kuma-init,2.4.4,2023/11/06,null,NOT UPDATED,0,1,0,0,0,1
kumahq/kuma-injector,0.5.0-rc2,2020/04/27,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kuma-net-ebpf,0.8.10,2022/12/14,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kuma-prometheus-sd,1.8.8,2023/07/28,null,NOT UPDATED,0,2,-2,0,0,0
kumahq/kuma-tcp-echo,0.4.0,2020/02/28,null,NOT UPDATED,0,0,0,0,0,0
kumahq/kumactl,2.4.4,2023/11/06,null,NOT UPDATED,0,0,0,0,0,0
kumahq/merbridge,0.8.5,2022/11/02,null,NOT UPDATED,0,2,1,0,0,3
lacework/alert-evidence-materialization,2022-12-29_ANEP-1281_draft_4044af177dd2d4d11f902f86d0afc2916d800af1_RA,2022/12/29,null,NOT UPDATED,0,0,0,0,0,0
lacework/azure-cfg-cli,v1.0,2018/12/03,null,NOT UPDATED,0,0,0,0,0,0
lacework/code-security-gitlab,690c3699,2023/09/26,null,NOT UPDATED,0,2,-2,0,0,0
lacework/code-security-pipe,1.2.8,2023/10/30,null,NOT UPDATED,0,9,0,0,0,9
lacework/codesec,v1.0.4,2023/10/02,null,NOT UPDATED,2,10,1,0,0,13
lacework/codesec-iac,v1.0.4,2023/10/02,null,NOT UPDATED,2,10,0,0,0,12
lacework/container-auto-scan,1.1.2,2023/03/28,null,NOT UPDATED,0,1,0,0,0,1
lacework/container-auto-scan-inline,1.1.2,2023/03/28,null,NOT UPDATED,0,1,3,0,0,4
lacework/datacollector,6.10.0,2023/11/10,null,NOT UPDATED,0,1,0,0,0,1
lacework/datacollector-windows,1.7.2.3973,2023/11/14,null,NOT UPDATED,0,0,0,0,0,0
lacework/ephemeral_job_controller_post_processor,20231113-main-9895c0e,1970/01/01,null,NOT UPDATED,0,2,-2,0,0,0
lacework/gcp-cfg-cli,v1.0,2019/01/21,null,NOT UPDATED,0,0,0,0,0,0
lacework/ghactions,6.0,2023/06/14,null,NOT UPDATED,0,2,-2,0,0,0
lacework/iac-scanner-jenkins,20220921,2022/09/21,null,NOT UPDATED,-5,9,0,0,0,4
lacework/k8scollector,6.10.0,2023/11/10,null,NOT UPDATED,0,1,0,0,0,1
lacework/lacework-admission-controller,0.23.2,2023/11/10,null,NOT UPDATED,0,0,0,0,0,0
lacework/lacework-cli,v1.38.0,2023/11/09,null,NOT UPDATED,0,2,-2,0,0,0
lacework/lacework-docker-extension,0.1.18,2022/07/14,null,NOT UPDATED,0,2,-2,0,0,0
lacework/lacework-inline-scanner,0.23.2,2023/11/10,null,NOT UPDATED,0,2,-2,0,0,0
lacework/lacework-proxy-scanner,0.23.2,2023/11/10,null,NOT UPDATED,0,0,0,0,0,0
lacework/lacework-scan,1.2.0,2023/06/08,null,NOT UPDATED,0,2,-2,0,0,0
lacework/perf-test,lw-jmeter-docker,2022/11/18,null,NOT UPDATED,1,9,1,0,0,11
lacework/test-latest-dockerhub-tag,2023-11-15_pre-release_149e6f82c8e39153cfdffbc7f1fadc593436a7f5_RA,2023/11/15,null,NOT UPDATED,0,2,-2,0,0,0
lacework/win-golang,1.21.0,2023/08/31,null,NOT UPDATED,0,0,0,0,0,0
launchdarkly/ld-find-code-refs,2.11.4,2023/10/16,null,NOT UPDATED,0,2,-2,0,0,0
