CVE-2021-4157,111
CVE-2020-35523,111
CVE-2020-35524,111
CVE-2020-9327,111
CVE-2022-1552,111
CVE-2021-37714,111
CVE-2018-1122,110
CVE-2018-1123,110
CVE-2018-1125,110
CVE-2021-3347,110
CVE-2019-19880,110
CVE-2019-19926,110
CVE-2022-22970,110
CVE-2019-10208,110
CVE-2021-3516,109
CVE-2020-2803,109
CVE-2020-2805,109
CVE-2021-38604,108
CVE-2022-22968,108
CVE-2022-2964,108
CVE-2019-2201,107
SUSE-SU-2023:4619-1,107
CVE-2022-2977,107
CVE-2019-19768,106
CVE-2021-33033,106
CVE-2022-2602,106
CVE-2020-27171,105
CVE-2018-16428,104
CVE-2020-27170,104
CVE-2021-3156,104
CVE-2023-1838,104
CVE-2021-32027,104
CVE-2019-11477,103
CVE-2021-28660,103
CVE-2021-28165,103
CVE-2019-20916,103
CVE-2021-0512,102
CVE-2021-26930,102
CVE-2022-0408,102
CVE-2022-0413,102
CVE-2022-0443,102
CVE-2022-0685,102
CVE-2022-0729,102
CVE-2022-0943,102
CVE-2022-1154,102
CVE-2023-4387,102
CVE-2021-23214,102
CVE-2021-32490,102
CVE-2021-32491,102
CVE-2021-32492,102
CVE-2021-32493,102
CVE-2021-3500,102
CVE-2021-4197,101
CVE-2022-1652,101
CVE-2022-20368,101
CVE-2022-27666,101
CVE-2023-32700,101
CVE-2019-0155,100
CVE-2022-1048,100
CVE-2022-3202,100
CVE-2022-3239,100
CVE-2022-41858,100
CVE-2020-36385,100
SUSE-SU-2023:4200-1,99
CVE-2018-11235,98
CVE-2019-0203,98
CVE-2020-0466,98
CVE-2020-12653,98
CVE-2022-23491,98
CVE-2021-3927,98
CVE-2021-3928,98
CVE-2021-3974,98
CVE-2021-3984,98
CVE-2021-4069,98
CVE-2021-4192,98
CVE-2022-0554,98
CVE-2022-1619,98
CVE-2022-1621,98
CVE-2022-1851,98
CVE-2022-1898,98
CVE-2018-13346,97
CVE-2018-13348,97
CVE-2023-34241,97
CVE-2022-41222,97
CVE-2023-2156,97
CVE-2020-25694,97
CVE-2020-25695,97
CVE-2023-49465,96
CVE-2023-49467,96
CVE-2023-49468,96
CVE-2020-27815,96
CVE-2020-29569,96
CVE-2017-7500,96
CVE-2022-1720,96
CVE-2022-1968,96
CVE-2017-18640,96
CVE-2023-27103,95
CVE-2023-43887,95
CVE-2019-11478,95
CVE-2020-35519,95
CVE-2019-20454,95
SUSE-SU-2022:3773-1,95
CVE-2021-30560,95
CVE-2019-19816,94
CVE-2020-1749,94
CVE-2020-8648,94
CVE-2016-9840,94
CVE-2016-9842,94
SUSE-SU-2023:4519-1,94
CVE-2022-0891,94
CVE-2022-25315,94
CVE-2022-4244,94
CVE-2020-11668,93
CVE-2020-14351,93
CVE-2020-25668,93
CVE-2020-25669,93
CVE-2020-9383,93
CVE-2022-37434,93
CVE-2020-28052,93
CVE-2023-2163,93
SUSE-SU-2023:2227-1,93
CVE-2023-0030,93
CVE-2020-25705,92
CVE-2018-14598,92
CVE-2018-18311,92
CVE-2017-12837,91
CVE-2020-35457,91
CVE-2021-44733,91
CVE-2020-25643,90
CVE-2020-25645,90
CVE-2023-0179,90
CVE-2021-22600,90
CVE-2021-39634,89
CVE-2019-18197,89
CVE-2022-41721,88
CVE-2021-46848,87
CVE-2022-0368,87
CVE-2023-3141,87
CVE-2017-10928,87
CVE-2017-11170,87
CVE-2017-11188,87
CVE-2017-11449,87
CVE-2017-11450,87
CVE-2023-21102,86
CVE-2018-7208,85
CVE-2018-7643,85
CVE-2019-17666,85
CVE-2019-19074,85
CVE-2019-19448,85
CVE-2020-25212,85
CVE-2020-25696,85
SUSE-SU-2023:0310-1,85
CVE-2023-35823,85
CVE-2023-35824,85
CVE-2018-6543,84
CVE-2020-14356,84
CVE-2020-36386,84
CVE-2021-1048,84
CVE-2017-17095,84
CVE-2022-2196,84
CVE-2022-4379,84
CVE-2023-1872,84
CVE-2018-20976,83
CVE-2018-17101,83
CVE-2018-18557,83
CVE-2022-35737,83
CVE-2019-18276,83
CVE-2015-3217,83
CVE-2017-7186,83
CVE-2021-25215,83
SUSE-SU-2023:3997-1,82
SUSE-SU-2023:4524-1,82
CVE-2019-20387,82
CVE-2020-14350,82
CVE-2020-8625,82
SUSE-SU-2022:1670-1,82
CVE-2019-14816,81
CVE-2023-35828,81
CVE-2023-2828,81
CVE-2023-27561,81
CVE-2019-0980,81
CVE-2019-0981,81
CVE-2019-14821,80
CVE-2021-2389,80
CVE-2022-3424,80
CVE-2016-6352,79
CVE-2017-2870,79
CVE-2017-6313,79
CVE-2020-14152,78
CVE-2022-31197,78
CVE-2022-44638,78
CVE-2020-2604,78
CVE-2019-17075,77
CVE-2019-19447,77
CVE-2020-10757,77
CVE-2020-19131,77
CVE-2018-19591,77
CVE-2022-45688,77
CVE-2021-3778,77
CVE-2021-3796,77
CVE-2019-13509,77
CVE-2019-10220,76
CVE-2019-14814,76
